panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.563994,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.650966,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.568181,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.208682,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.059507,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.099346,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.75991301,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.75813974,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.50417238,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.65603002,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.74983249,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.888757,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.63093,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,2.136127,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.789789,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.517633,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.568834,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.562998,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.598974,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.323793,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.78541,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.789918,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.788368,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.033118,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.196469,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.911712,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.86007164,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.81433671,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.59031804,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.91154415,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.69206287,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.746927,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.591806,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.728375,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.643744,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.417749,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.293892,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.370964,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.896964,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.654488,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.335153,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.079506,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.601004,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.948497,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.752732,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.925286,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.75611303,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.66568424,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.59866948,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.81030362,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.6709156,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.630115,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R001,free_energy__lj_lambda_08_09__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.513086,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R002,free_energy__lj_lambda_08_09__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
